id,category,neighborhood,latitude,longitude,date
2025-01061,Air Pollution,Lake View Terrace,34.298238,-118.387406,2024-06-10
2025-01067,Air Pollution,Lake View Terrace,34.298238,-118.387406,2024-06-15
2025-01072,Illegal Dumping,Lake View Terrace,34.298238,-118.387406,2024-06-17
2025-01065,Air Pollution,Lake View Terrace,34.298238,-118.387406,2024-06-18
2025-01075,Noise,Lake View Terrace,34.298238,-118.387406,2024-07-11
2025-01066,Illegal Dumping,Lake View Terrace,34.298238,-118.387406,2024-07-15
2025-01060,Air Pollution,Lake View Terrace,34.298238,-118.387406,2024-08-07
2025-01055,Illegal Dumping,Lake View Terrace,34.298238,-118.387406,2024-08-09
2025-01078,Noise,Lake View Terrace,34.298238,-118.387406,2024-08-12
2025-01081,Illegal Dumping,Lake View Terrace,34.298238,-118.387406,2024-08-18
2025-01077,Water Waste,Lake View Terrace,34.298238,-118.387406,2024-08-20
2025-01069,Water Waste,Lake View Terrace,34.298238,-118.387406,2024-08-22
2025-01071,Illegal Dumping,Lake View Terrace,34.298238,-118.387406,2024-08-29
2025-01085,Noise,Lake View Terrace,34.298238,-118.387406,2024-09-06
2025-01074,Water Waste,Lake View Terrace,34.298238,-118.387406,2024-10-07
2025-01059,Water Waste,Lake View Terrace,34.298238,-118.387406,2024-10-17
2025-01056,Illegal Dumping,Lake View Terrace,34.298238,-118.387406,2024-10-22
2025-01073,Noise,Lake View Terrace,34.298238,-118.387406,2024-10-23
2025-01053,Noise,Lake View Terrace,34.298238,-118.387406,2024-11-04
2025-01052,Air Pollution,Lake View Terrace,34.298238,-118.387406,2024-11-20
2025-01084,Noise,Lake View Terrace,34.298238,-118.387406,2024-12-07
2025-01088,Water Waste,Lake View Terrace,34.298238,-118.387406,2024-12-26
2025-01094,Illegal Dumping,Larchmont,34.076235,-118.313601,2024-01-07
2025-01090,Air Pollution,Larchmont,34.076235,-118.313601,2024-01-26
2025-01096,Air Pollution,Larchmont,34.076235,-118.313601,2024-02-13
2025-01091,Illegal Dumping,Larchmont,34.076235,-118.313601,2024-03-29
2025-01095,Air Pollution,Larchmont,34.076235,-118.313601,2024-06-04
2025-01097,Noise,Larchmont,34.076235,-118.313601,2024-06-24
2025-01092,Air Pollution,Larchmont,34.076235,-118.313601,2024-07-17
2025-01093,Air Pollution,Larchmont,34.076235,-118.313601,2024-08-29
2025-01103,Air Pollution,Leimert Park,34.014597,-118.318243,2024-01-08
2025-01109,Noise,Leimert Park,34.014597,-118.318243,2024-01-19
2025-01126,Water Waste,Leimert Park,34.014597,-118.318243,2024-01-29
2025-01114,Air Pollution,Leimert Park,34.014597,-118.318243,2024-01-31
2025-01125,Noise,Leimert Park,34.014597,-118.318243,2024-02-08
2025-01106,Water Waste,Leimert Park,34.014597,-118.318243,2024-02-09
2025-01119,Illegal Dumping,Leimert Park,34.014597,-118.318243,2024-02-11
2025-01099,Noise,Leimert Park,34.014597,-118.318243,2024-02-22
2025-01107,Illegal Dumping,Leimert Park,34.014597,-118.318243,2024-02-25
2025-01110,Water Waste,Leimert Park,34.014597,-118.318243,2024-03-10
2025-01108,Illegal Dumping,Leimert Park,34.014597,-118.318243,2024-03-11
2025-01105,Noise,Leimert Park,34.014597,-118.318243,2024-03-19
2025-01121,Illegal Dumping,Leimert Park,34.014597,-118.318243,2024-04-05
2025-01111,Air Pollution,Leimert Park,34.014597,-118.318243,2024-05-14
2025-01113,Illegal Dumping,Leimert Park,34.014597,-118.318243,2024-05-20
2025-01102,Water Waste,Leimert Park,34.014597,-118.318243,2024-05-29
2025-01117,Noise,Leimert Park,34.014597,-118.318243,2024-06-02
2025-01116,Noise,Leimert Park,34.014597,-118.318243,2024-06-05
2025-01128,Noise,Leimert Park,34.014597,-118.318243,2024-08-17
2025-01123,Illegal Dumping,Leimert Park,34.014597,-118.318243,2024-08-25
2025-01118,Air Pollution,Leimert Park,34.014597,-118.318243,2024-08-29
2025-01104,Noise,Leimert Park,34.014597,-118.318243,2024-10-09
2025-01127,Water Waste,Leimert Park,34.014597,-118.318243,2024-10-11
2025-01100,Air Pollution,Leimert Park,34.014597,-118.318243,2024-10-21
2025-01115,Air Pollution,Leimert Park,34.014597,-118.318243,2024-10-26
2025-01101,Illegal Dumping,Leimert Park,34.014597,-118.318243,2024-11-02
2025-01124,Illegal Dumping,Leimert Park,34.014597,-118.318243,2024-11-30
2025-01122,Water Waste,Leimert Park,34.014597,-118.318243,2024-12-01
2025-01098,Air Pollution,Leimert Park,34.014597,-118.318243,2024-12-10
2025-01112,Noise,Leimert Park,34.014597,-118.318243,2024-12-18
2025-01120,Air Pollution,Leimert Park,34.014597,-118.318243,2024-12-28
2025-01154,Noise,Lincoln Heights,34.083888,-118.212179,2024-01-05
2025-01144,Water Waste,Lincoln Heights,34.083888,-118.212179,2024-01-19
2025-01150,Noise,Lincoln Heights,34.083888,-118.212179,2024-01-29
2025-01145,Noise,Lincoln Heights,34.083888,-118.212179,2024-02-06
2025-01160,Noise,Lincoln Heights,34.083888,-118.212179,2024-02-10
2025-01151,Air Pollution,Lincoln Heights,34.083888,-118.212179,2024-02-26
2025-01137,Noise,Lincoln Heights,34.083888,-118.212179,2024-03-04
2025-01140,Air Pollution,Lincoln Heights,34.083888,-118.212179,2024-03-17
2025-01139,Illegal Dumping,Lincoln Heights,34.083888,-118.212179,2024-03-24
2025-01157,Air Pollution,Lincoln Heights,34.083888,-118.212179,2024-04-08
2025-01155,Illegal Dumping,Lincoln Heights,34.083888,-118.212179,2024-05-04
2025-01153,Illegal Dumping,Lincoln Heights,34.083888,-118.212179,2024-05-09
2025-01147,Air Pollution,Lincoln Heights,34.083888,-118.212179,2024-05-19
2025-01158,Noise,Lincoln Heights,34.083888,-118.212179,2024-05-26
2025-01133,Noise,Lincoln Heights,34.083888,-118.212179,2024-05-27
2025-01132,Illegal Dumping,Lincoln Heights,34.083888,-118.212179,2024-06-25
2025-01129,Illegal Dumping,Lincoln Heights,34.083888,-118.212179,2024-06-30
2025-01136,Noise,Lincoln Heights,34.083888,-118.212179,2024-07-04
2025-01149,Air Pollution,Lincoln Heights,34.083888,-118.212179,2024-07-19
2025-01130,Air Pollution,Lincoln Heights,34.083888,-118.212179,2024-07-21
2025-01134,Noise,Lincoln Heights,34.083888,-118.212179,2024-08-06
2025-01152,Illegal Dumping,Lincoln Heights,34.083888,-118.212179,2024-09-05
2025-01161,Water Waste,Lincoln Heights,34.083888,-118.212179,2024-09-10
2025-01138,Water Waste,Lincoln Heights,34.083888,-118.212179,2024-09-18
2025-01159,Illegal Dumping,Lincoln Heights,34.083888,-118.212179,2024-09-28
2025-01148,Air Pollution,Lincoln Heights,34.083888,-118.212179,2024-09-30
2025-01162,Illegal Dumping,Lincoln Heights,34.083888,-118.212179,2024-10-13
2025-01142,Water Waste,Lincoln Heights,34.083888,-118.212179,2024-11-02
2025-01146,Air Pollution,Lincoln Heights,34.083888,-118.212179,2024-11-14
2025-01135,Water Waste,Lincoln Heights,34.083888,-118.212179,2024-11-30
2025-01141,Water Waste,Lincoln Heights,34.083888,-118.212179,2024-12-10
2025-01156,Air Pollution,Lincoln Heights,34.083888,-118.212179,2024-12-18
2025-01131,Noise,Lincoln Heights,34.083888,-118.212179,2024-12-27
2025-01143,Noise,Lincoln Heights,34.083888,-118.212179,2024-12-28
2025-01168,Air Pollution,Los Feliz,34.118413,-118.273220,2024-01-05
2025-01171,Illegal Dumping,Los Feliz,34.118413,-118.273220,2024-01-10
2025-01179,Air Pollution,Los Feliz,34.118413,-118.273220,2024-01-11
2025-01163,Noise,Los Feliz,34.118413,-118.273220,2024-02-04
2025-01167,Illegal Dumping,Los Feliz,34.118413,-118.273220,2024-02-19
2025-01172,Air Pollution,Los Feliz,34.118413,-118.273220,2024-02-26
2025-01180,Water Waste,Los Feliz,34.118413,-118.273220,2024-03-11
2025-01185,Noise,Los Feliz,34.118413,-118.273220,2024-03-11
2025-01194,Air Pollution,Los Feliz,34.118413,-118.273220,2024-03-16
2025-01190,Illegal Dumping,Los Feliz,34.118413,-118.273220,2024-05-14
2025-01176,Water Waste,Los Feliz,34.118413,-118.273220,2024-05-31
2025-01187,Air Pollution,Los Feliz,34.118413,-118.273220,2024-06-05
2025-01183,Noise,Los Feliz,34.118413,-118.273220,2024-06-06
2025-01188,Illegal Dumping,Los Feliz,34.118413,-118.273220,2024-07-08
2025-01192,Noise,Los Feliz,34.118413,-118.273220,2024-07-22
2025-01174,Noise,Los Feliz,34.118413,-118.273220,2024-08-19
2025-01182,Illegal Dumping,Los Feliz,34.118413,-118.273220,2024-08-25
2025-01166,Noise,Los Feliz,34.118413,-118.273220,2024-09-03
2025-01184,Noise,Los Feliz,34.118413,-118.273220,2024-09-04
2025-01175,Water Waste,Los Feliz,34.118413,-118.273220,2024-09-08
2025-01170,Water Waste,Los Feliz,34.118413,-118.273220,2024-09-13
2025-01177,Illegal Dumping,Los Feliz,34.118413,-118.273220,2024-09-14
2025-01191,Air Pollution,Los Feliz,34.118413,-118.273220,2024-09-14
2025-01164,Noise,Los Feliz,34.118413,-118.273220,2024-09-19
2025-01193,Illegal Dumping,Los Feliz,34.118413,-118.273220,2024-10-26
2025-01165,Air Pollution,Los Feliz,34.118413,-118.273220,2024-10-27
2025-01189,Air Pollution,Los Feliz,34.118413,-118.273220,2024-11-01
2025-01186,Noise,Los Feliz,34.118413,-118.273220,2024-11-02
2025-01181,Illegal Dumping,Los Feliz,34.118413,-118.273220,2024-11-07
2025-01169,Illegal Dumping,Los Feliz,34.118413,-118.273220,2024-12-07
2025-01178,Water Waste,Los Feliz,34.118413,-118.273220,2024-12-17
2025-01173,Noise,Los Feliz,34.118413,-118.273220,2024-12-18
2025-01212,Noise,Manchester Square,33.974590,-118.317738,2024-01-24
2025-01220,Noise,Manchester Square,33.974590,-118.317738,2024-02-16
2025-01214,Noise,Manchester Square,33.974590,-118.317738,2024-03-07
2025-01205,Air Pollution,Manchester Square,33.974590,-118.317738,2024-03-20
2025-01199,Water Waste,Manchester Square,33.974590,-118.317738,2024-03-29
2025-01196,Illegal Dumping,Manchester Square,33.974590,-118.317738,2024-04-06
2025-01207,Noise,Manchester Square,33.974590,-118.317738,2024-04-18
2025-01221,Illegal Dumping,Manchester Square,33.974590,-118.317738,2024-04-19
2025-01200,Illegal Dumping,Manchester Square,33.974590,-118.317738,2024-04-30
2025-01201,Illegal Dumping,Manchester Square,33.974590,-118.317738,2024-05-09
2025-01202,Illegal Dumping,Manchester Square,33.974590,-118.317738,2024-05-16
2025-01213,Air Pollution,Manchester Square,33.974590,-118.317738,2024-06-05
2025-01222,Noise,Manchester Square,33.974590,-118.317738,2024-06-06
2025-01204,Illegal Dumping,Manchester Square,33.974590,-118.317738,2024-06-09
2025-01211,Air Pollution,Manchester Square,33.974590,-118.317738,2024-09-09
2025-01203,Illegal Dumping,Manchester Square,33.974590,-118.317738,2024-09-11
2025-01217,Noise,Manchester Square,33.974590,-118.317738,2024-09-14
2025-01210,Noise,Manchester Square,33.974590,-118.317738,2024-09-16
2025-01195,Water Waste,Manchester Square,33.974590,-118.317738,2024-09-18
2025-01208,Water Waste,Manchester Square,33.974590,-118.317738,2024-10-17
2025-01209,Water Waste,Manchester Square,33.974590,-118.317738,2024-10-26
2025-01198,Noise,Manchester Square,33.974590,-118.317738,2024-10-27
2025-01216,Noise,Manchester Square,33.974590,-118.317738,2024-11-14
2025-01197,Water Waste,Manchester Square,33.974590,-118.317738,2024-11-17
2025-01218,Illegal Dumping,Manchester Square,33.974590,-118.317738,2024-11-21
2025-01206,Noise,Manchester Square,33.974590,-118.317738,2024-11-28
2025-01219,Water Waste,Manchester Square,33.974590,-118.317738,2024-12-06
2025-01215,Noise,Manchester Square,33.974590,-118.317738,2024-12-23
2025-01225,Illegal Dumping,Mar Vista,34.010329,-118.421423,2024-01-04
2025-01247,Water Waste,Mar Vista,34.010329,-118.421423,2024-01-04
2025-01257,Water Waste,Mar Vista,34.010329,-118.421423,2024-01-23
2025-01243,Water Waste,Mar Vista,34.010329,-118.421423,2024-02-02
2025-01246,Illegal Dumping,Mar Vista,34.010329,-118.421423,2024-02-04
2025-01235,Illegal Dumping,Mar Vista,34.010329,-118.421423,2024-03-03
2025-01255,Air Pollution,Mar Vista,34.010329,-118.421423,2024-03-10
2025-01224,Water Waste,Mar Vista,34.010329,-118.421423,2024-04-01
2025-01248,Air Pollution,Mar Vista,34.010329,-118.421423,2024-04-08
2025-01250,Illegal Dumping,Mar Vista,34.010329,-118.421423,2024-04-11
2025-01223,Noise,Mar Vista,34.010329,-118.421423,2024-04-24
2025-01258,Water Waste,Mar Vista,34.010329,-118.421423,2024-05-02
2025-01254,Noise,Mar Vista,34.010329,-118.421423,2024-05-06
2025-01233,Water Waste,Mar Vista,34.010329,-118.421423,2024-05-19
2025-01256,Illegal Dumping,Mar Vista,34.010329,-118.421423,2024-05-22
2025-01239,Air Pollution,Mar Vista,34.010329,-118.421423,2024-06-13
2025-01237,Air Pollution,Mar Vista,34.010329,-118.421423,2024-06-22
2025-01228,Water Waste,Mar Vista,34.010329,-118.421423,2024-07-02
2025-01252,Illegal Dumping,Mar Vista,34.010329,-118.421423,2024-07-08
2025-01234,Air Pollution,Mar Vista,34.010329,-118.421423,2024-07-09
2025-01241,Air Pollution,Mar Vista,34.010329,-118.421423,2024-07-26
2025-01242,Air Pollution,Mar Vista,34.010329,-118.421423,2024-07-26
2025-01238,Noise,Mar Vista,34.010329,-118.421423,2024-07-28
2025-01253,Noise,Mar Vista,34.010329,-118.421423,2024-08-09
2025-01259,Illegal Dumping,Mar Vista,34.010329,-118.421423,2024-09-15
2025-01232,Noise,Mar Vista,34.010329,-118.421423,2024-09-26
2025-01230,Water Waste,Mar Vista,34.010329,-118.421423,2024-09-30
2025-01251,Air Pollution,Mar Vista,34.010329,-118.421423,2024-10-19
2025-01260,Water Waste,Mar Vista,34.010329,-118.421423,2024-10-21
2025-01229,Noise,Mar Vista,34.010329,-118.421423,2024-10-23
2025-01261,Noise,Mar Vista,34.010329,-118.421423,2024-11-11
2025-01236,Noise,Mar Vista,34.010329,-118.421423,2024-11-12
2025-01249,Noise,Mar Vista,34.010329,-118.421423,2024-11-20
2025-01227,Air Pollution,Mar Vista,34.010329,-118.421423,2024-11-24
2025-01240,Noise,Mar Vista,34.010329,-118.421423,2024-12-03
2025-01231,Air Pollution,Mar Vista,34.010329,-118.421423,2024-12-05
2025-01226,Illegal Dumping,Mar Vista,34.010329,-118.421423,2024-12-08
2025-01245,Illegal Dumping,Mar Vista,34.010329,-118.421423,2024-12-13
2025-01244,Illegal Dumping,Mar Vista,34.010329,-118.421423,2024-12-30
2025-01277,Noise,Mid-City,34.034967,-118.368601,2024-02-10
2025-01273,Air Pollution,Mid-City,34.034967,-118.368601,2024-03-01
2025-01263,Water Waste,Mid-City,34.034967,-118.368601,2024-04-06
2025-01276,Noise,Mid-City,34.034967,-118.368601,2024-04-12
2025-01269,Illegal Dumping,Mid-City,34.034967,-118.368601,2024-04-14
2025-01266,Water Waste,Mid-City,34.034967,-118.368601,2024-04-18
2025-01272,Water Waste,Mid-City,34.034967,-118.368601,2024-04-26
2025-01268,Water Waste,Mid-City,34.034967,-118.368601,2024-05-04
2025-01274,Air Pollution,Mid-City,34.034967,-118.368601,2024-05-11
2025-01271,Water Waste,Mid-City,34.034967,-118.368601,2024-06-01
2025-01275,Noise,Mid-City,34.034967,-118.368601,2024-06-09
2025-01262,Illegal Dumping,Mid-City,34.034967,-118.368601,2024-07-05
2025-01264,Water Waste,Mid-City,34.034967,-118.368601,2024-08-12
2025-01267,Noise,Mid-City,34.034967,-118.368601,2024-09-29
2025-01265,Air Pollution,Mid-City,34.034967,-118.368601,2024-10-31
2025-01270,Air Pollution,Mid-City,34.034967,-118.368601,2024-12-12
2025-01278,Illegal Dumping,Mid-City,34.034967,-118.368601,2024-12-20
2025-01281,Air Pollution,Mid-Wilshire,34.054682,-118.322958,2024-05-02
2025-01279,Noise,Mid-Wilshire,34.054682,-118.322958,2024-07-22
2025-01280,Water Waste,Mid-Wilshire,34.054682,-118.322958,2024-12-06
2025-01299,Noise,Mission Hills,34.289864,-118.467875,2024-01-02
2025-01292,Noise,Mission Hills,34.289864,-118.467875,2024-01-03
2025-01290,Air Pollution,Mission Hills,34.289864,-118.467875,2024-02-02
2025-01287,Illegal Dumping,Mission Hills,34.289864,-118.467875,2024-03-21
2025-01293,Air Pollution,Mission Hills,34.289864,-118.467875,2024-03-24
2025-01295,Water Waste,Mission Hills,34.289864,-118.467875,2024-03-30
2025-01297,Illegal Dumping,Mission Hills,34.289864,-118.467875,2024-04-14
2025-01301,Air Pollution,Mission Hills,34.289864,-118.467875,2024-04-15
2025-01300,Illegal Dumping,Mission Hills,34.289864,-118.467875,2024-04-23
2025-01294,Illegal Dumping,Mission Hills,34.289864,-118.467875,2024-05-15
2025-01307,Air Pollution,Mission Hills,34.289864,-118.467875,2024-05-18
2025-01305,Air Pollution,Mission Hills,34.289864,-118.467875,2024-05-30
2025-01296,Air Pollution,Mission Hills,34.289864,-118.467875,2024-06-03
2025-01283,Air Pollution,Mission Hills,34.289864,-118.467875,2024-06-11
2025-01282,Air Pollution,Mission Hills,34.289864,-118.467875,2024-06-29
2025-01289,Water Waste,Mission Hills,34.289864,-118.467875,2024-07-30
2025-01285,Noise,Mission Hills,34.289864,-118.467875,2024-10-17
2025-01304,Illegal Dumping,Mission Hills,34.289864,-118.467875,2024-10-22
2025-01286,Water Waste,Mission Hills,34.289864,-118.467875,2024-10-29
2025-01306,Noise,Mission Hills,34.289864,-118.467875,2024-11-09
2025-01291,Illegal Dumping,Mission Hills,34.289864,-118.467875,2024-11-17
2025-01303,Water Waste,Mission Hills,34.289864,-118.467875,2024-11-27
2025-01298,Air Pollution,Mission Hills,34.289864,-118.467875,2024-12-09
2025-01288,Noise,Mission Hills,34.289864,-118.467875,2024-12-16
2025-01302,Air Pollution,Mission Hills,34.289864,-118.467875,2024-12-17
2025-01284,Noise,Mission Hills,34.289864,-118.467875,2024-12-30
2025-01329,Noise,Montecito Heights,34.111375,-118.176984,2024-01-25
2025-01312,Illegal Dumping,Montecito Heights,34.111375,-118.176984,2024-01-27
2025-01325,Noise,Montecito Heights,34.111375,-118.176984,2024-03-22
2025-01332,Air Pollution,Montecito Heights,34.111375,-118.176984,2024-03-29
2025-01331,Air Pollution,Montecito Heights,34.111375,-118.176984,2024-03-30
2025-01334,Air Pollution,Montecito Heights,34.111375,-118.176984,2024-04-13
2025-01310,Illegal Dumping,Montecito Heights,34.111375,-118.176984,2024-04-23
2025-01309,Air Pollution,Montecito Heights,34.111375,-118.176984,2024-05-11
2025-01321,Noise,Montecito Heights,34.111375,-118.176984,2024-05-20
2025-01320,Noise,Montecito Heights,34.111375,-118.176984,2024-05-27
2025-01317,Illegal Dumping,Montecito Heights,34.111375,-118.176984,2024-06-12
2025-01324,Illegal Dumping,Montecito Heights,34.111375,-118.176984,2024-06-20
2025-01314,Illegal Dumping,Montecito Heights,34.111375,-118.176984,2024-06-30
2025-01319,Illegal Dumping,Montecito Heights,34.111375,-118.176984,2024-07-21
2025-01315,Water Waste,Montecito Heights,34.111375,-118.176984,2024-07-28
2025-01335,Noise,Montecito Heights,34.111375,-118.176984,2024-09-08
2025-01316,Noise,Montecito Heights,34.111375,-118.176984,2024-09-09
2025-01330,Air Pollution,Montecito Heights,34.111375,-118.176984,2024-09-10
2025-01322,Noise,Montecito Heights,34.111375,-118.176984,2024-10-09
2025-01323,Illegal Dumping,Montecito Heights,34.111375,-118.176984,2024-10-14
2025-01328,Air Pollution,Montecito Heights,34.111375,-118.176984,2024-10-29
2025-01318,Water Waste,Montecito Heights,34.111375,-118.176984,2024-11-02
2025-01326,Air Pollution,Montecito Heights,34.111375,-118.176984,2024-11-22
2025-01327,Illegal Dumping,Montecito Heights,34.111375,-118.176984,2024-12-13
2025-01313,Noise,Montecito Heights,34.111375,-118.176984,2024-12-18
2025-01308,Air Pollution,Montecito Heights,34.111375,-118.176984,2024-12-25
2025-01333,Noise,Montecito Heights,34.111375,-118.176984,2024-12-30
2025-01311,Noise,Montecito Heights,34.111375,-118.176984,2024-12-31
2025-01342,Illegal Dumping,Mount Washington,34.116271,-118.213561,2024-01-09
2025-01338,Illegal Dumping,Mount Washington,34.116271,-118.213561,2024-01-17
2025-01339,Illegal Dumping,Mount Washington,34.116271,-118.213561,2024-01-19
2025-01344,Air Pollution,Mount Washington,34.116271,-118.213561,2024-01-28
2025-01340,Air Pollution,Mount Washington,34.116271,-118.213561,2024-03-10
2025-01349,Illegal Dumping,Mount Washington,34.116271,-118.213561,2024-04-23
2025-01337,Air Pollution,Mount Washington,34.116271,-118.213561,2024-05-08
2025-01345,Illegal Dumping,Mount Washington,34.116271,-118.213561,2024-05-25
2025-01336,Illegal Dumping,Mount Washington,34.116271,-118.213561,2024-06-03
2025-01350,Air Pollution,Mount Washington,34.116271,-118.213561,2024-08-16
2025-01341,Water Waste,Mount Washington,34.116271,-118.213561,2024-08-26
2025-01346,Water Waste,Mount Washington,34.116271,-118.213561,2024-09-29
2025-01347,Illegal Dumping,Mount Washington,34.116271,-118.213561,2024-09-30
2025-01343,Illegal Dumping,Mount Washington,34.116271,-118.213561,2024-11-28
2025-01348,Illegal Dumping,Mount Washington,34.116271,-118.213561,2024-12-22
2025-01352,Water Waste,Mount Washington,34.116271,-118.213561,2024-12-23
2025-01351,Water Waste,Mount Washington,34.116271,-118.213561,2024-12-24
2025-01356,Illegal Dumping,North Hills,34.220230,-118.495248,2024-01-05
2025-01353,Water Waste,North Hills,34.220230,-118.495248,2024-02-02
2025-01377,Air Pollution,North Hills,34.220230,-118.495248,2024-02-05
2025-01366,Illegal Dumping,North Hills,34.220230,-118.495248,2024-03-17
2025-01367,Illegal Dumping,North Hills,34.220230,-118.495248,2024-03-28
2025-01379,Noise,North Hills,34.220230,-118.495248,2024-03-28
2025-01370,Water Waste,North Hills,34.220230,-118.495248,2024-04-03
2025-01380,Water Waste,North Hills,34.220230,-118.495248,2024-04-06
2025-01355,Noise,North Hills,34.220230,-118.495248,2024-05-27
2025-01357,Air Pollution,North Hills,34.220230,-118.495248,2024-05-29
2025-01365,Noise,North Hills,34.220230,-118.495248,2024-06-04
2025-01369,Noise,North Hills,34.220230,-118.495248,2024-06-05
2025-01368,Illegal Dumping,North Hills,34.220230,-118.495248,2024-06-11
2025-01362,Air Pollution,North Hills,34.220230,-118.495248,2024-06-14
2025-01354,Illegal Dumping,North Hills,34.220230,-118.495248,2024-06-21
2025-01374,Illegal Dumping,North Hills,34.220230,-118.495248,2024-06-22
2025-01378,Water Waste,North Hills,34.220230,-118.495248,2024-07-14
2025-01359,Noise,North Hills,34.220230,-118.495248,2024-07-19
2025-01360,Air Pollution,North Hills,34.220230,-118.495248,2024-07-19
2025-01361,Noise,North Hills,34.220230,-118.495248,2024-08-01
2025-01376,Water Waste,North Hills,34.220230,-118.495248,2024-08-19
2025-01375,Noise,North Hills,34.220230,-118.495248,2024-09-05
2025-01358,Air Pollution,North Hills,34.220230,-118.495248,2024-10-15
2025-01363,Illegal Dumping,North Hills,34.220230,-118.495248,2024-10-23
2025-01372,Noise,North Hills,34.220230,-118.495248,2024-11-04
2025-01364,Illegal Dumping,North Hills,34.220230,-118.495248,2024-11-26
2025-01371,Water Waste,North Hills,34.220230,-118.495248,2024-12-04
2025-01373,Illegal Dumping,North Hills,34.220230,-118.495248,2024-12-22
2025-01388,Air Pollution,North Hollywood,34.201327,-118.396217,2024-01-11
2025-01385,Illegal Dumping,North Hollywood,34.201327,-118.396217,2024-01-24
2025-01405,Illegal Dumping,North Hollywood,34.201327,-118.396217,2024-01-24
2025-01402,Noise,North Hollywood,34.201327,-118.396217,2024-01-26
2025-01392,Illegal Dumping,North Hollywood,34.201327,-118.396217,2024-02-09
2025-01404,Water Waste,North Hollywood,34.201327,-118.396217,2024-03-03
2025-01389,Illegal Dumping,North Hollywood,34.201327,-118.396217,2024-03-04
2025-01398,Illegal Dumping,North Hollywood,34.201327,-118.396217,2024-03-18
2025-01399,Noise,North Hollywood,34.201327,-118.396217,2024-04-26
2025-01395,Air Pollution,North Hollywood,34.201327,-118.396217,2024-04-28
2025-01382,Water Waste,North Hollywood,34.201327,-118.396217,2024-05-10
2025-01381,Water Waste,North Hollywood,34.201327,-118.396217,2024-06-06
2025-01403,Water Waste,North Hollywood,34.201327,-118.396217,2024-06-07
2025-01384,Noise,North Hollywood,34.201327,-118.396217,2024-06-17
2025-01393,Air Pollution,North Hollywood,34.201327,-118.396217,2024-07-20
2025-01386,Water Waste,North Hollywood,34.201327,-118.396217,2024-08-17
2025-01400,Noise,North Hollywood,34.201327,-118.396217,2024-08-27
2025-01397,Water Waste,North Hollywood,34.201327,-118.396217,2024-08-30
2025-01406,Water Waste,North Hollywood,34.201327,-118.396217,2024-09-25
2025-01394,Noise,North Hollywood,34.201327,-118.396217,2024-09-26
2025-01391,Noise,North Hollywood,34.201327,-118.396217,2024-11-02
2025-01387,Air Pollution,North Hollywood,34.201327,-118.396217,2024-11-11
2025-01396,Water Waste,North Hollywood,34.201327,-118.396217,2024-11-15
2025-01390,Noise,North Hollywood,34.201327,-118.396217,2024-12-09
2025-01401,Noise,North Hollywood,34.201327,-118.396217,2024-12-13
2025-01383,Noise,North Hollywood,34.201327,-118.396217,2024-12-29
2025-01432,Noise,Northridge,34.221603,-118.499090,2024-01-22
2025-01431,Air Pollution,Northridge,34.221603,-118.499090,2024-01-23
2025-01410,Noise,Northridge,34.221603,-118.499090,2024-02-12
2025-01440,Noise,Northridge,34.221603,-118.499090,2024-02-28
2025-01419,Illegal Dumping,Northridge,34.221603,-118.499090,2024-03-29
2025-01409,Water Waste,Northridge,34.221603,-118.499090,2024-04-04
2025-01425,Air Pollution,Northridge,34.221603,-118.499090,2024-04-07
2025-01414,Air Pollution,Northridge,34.221603,-118.499090,2024-04-30
2025-01415,Air Pollution,Northridge,34.221603,-118.499090,2024-05-07
2025-01417,Illegal Dumping,Northridge,34.221603,-118.499090,2024-05-11
2025-01422,Air Pollution,Northridge,34.221603,-118.499090,2024-06-06
2025-01437,Water Waste,Northridge,34.221603,-118.499090,2024-06-16
2025-01441,Air Pollution,Northridge,34.221603,-118.499090,2024-06-26
2025-01434,Air Pollution,Northridge,34.221603,-118.499090,2024-07-01
2025-01435,Noise,Northridge,34.221603,-118.499090,2024-07-10
2025-01427,Water Waste,Northridge,34.221603,-118.499090,2024-07-14
2025-01424,Air Pollution,Northridge,34.221603,-118.499090,2024-07-20
2025-01412,Noise,Northridge,34.221603,-118.499090,2024-07-22
2025-01438,Illegal Dumping,Northridge,34.221603,-118.499090,2024-07-24
2025-01428,Water Waste,Northridge,34.221603,-118.499090,2024-07-31
2025-01411,Water Waste,Northridge,34.221603,-118.499090,2024-08-07
2025-01416,Water Waste,Northridge,34.221603,-118.499090,2024-08-09
2025-01429,Water Waste,Northridge,34.221603,-118.499090,2024-08-12
2025-01407,Water Waste,Northridge,34.221603,-118.499090,2024-08-17
2025-01439,Noise,Northridge,34.221603,-118.499090,2024-09-15
2025-01420,Air Pollution,Northridge,34.221603,-118.499090,2024-09-22
2025-01436,Illegal Dumping,Northridge,34.221603,-118.499090,2024-09-29
2025-01421,Air Pollution,Northridge,34.221603,-118.499090,2024-10-04
2025-01423,Illegal Dumping,Northridge,34.221603,-118.499090,2024-10-16
2025-01426,Illegal Dumping,Northridge,34.221603,-118.499090,2024-10-21
2025-01433,Illegal Dumping,Northridge,34.221603,-118.499090,2024-10-23
2025-01413,Illegal Dumping,Northridge,34.221603,-118.499090,2024-10-29
2025-01430,Noise,Northridge,34.221603,-118.499090,2024-11-12
